Participant,List_Number,Sentence_Text,Item_ID,Model,Source_Lang,Condition,Naturalness,Likelihood,Changes
R_8MnEX0jwugFAdj2,5,`saat wahaan pahunchna bacchon se kahiye ki apne baaron se aaspaas ke gaon aur sheharon ke naam pooch kar aaye.,26.0,Gemma,Hindi,Baseline,3,3.0,
R_82b4B0a9wXYaYQA,5,`saat wahaan pahunchna bacchon se kahiye ki apne baaron se aaspaas ke gaon aur sheharon ke naam pooch kar aaye.,26.0,Gemma,Hindi,Baseline,2,1.0,
R_2r2R0zwNoae5Owh,5,`in January 1943 woh apne naye programmes ka announcement kiya tha jo 26 January se shuru hone wale the.,16.0,Gemma,English,Baseline,3,3.0,in January 1943 woh apne naye programmes ki announcement kee thee jo 26 January se shuru hone wale the.
R_8MnEX0jwugFAdj2,5,`in January 1943 woh apne naye programmes ka announcement kiya tha jo 26 January se shuru hone wale the.,16.0,Gemma,English,Baseline,4,3.0,i think the grammar is wrong at the start
R_82b4B0a9wXYaYQA,5,`in January 1943 woh apne naye programmes ka announcement kiya tha jo 26 January se shuru hone wale the.,16.0,Gemma,English,Baseline,5,4.0,
R_2r2R0zwNoae5Owh,5,`long spell of economic depression karega bahut mushkil common man ke liye.,21.0,Gemma,English,Baseline,3,4.0,"long spell of economic depression bahut mushkil karegi, common man ke liye."
R_8MnEX0jwugFAdj2,5,`long spell of economic depression karega bahut mushkil common man ke liye.,21.0,Gemma,English,Baseline,2,4.0,too much english 
R_82b4B0a9wXYaYQA,5,`long spell of economic depression karega bahut mushkil common man ke liye.,21.0,Gemma,English,Baseline,4,3.0,
R_2r2R0zwNoae5Owh,5,`but sabko pata nahin hai ki ekta matlab nahin political ekta jo imposed ho sakti hai.,2.0,Gemma,English,Baseline,3,3.0,but sabko pata nahin hai ki ekta ka matlab political ekta nahin jo impose ho sakti hai.
R_8MnEX0jwugFAdj2,5,`but sabko pata nahin hai ki ekta matlab nahin political ekta jo imposed ho sakti hai.,2.0,Gemma,English,Baseline,1,2.0,
R_82b4B0a9wXYaYQA,5,`but sabko pata nahin hai ki ekta matlab nahin political ekta jo imposed ho sakti hai.,2.0,Gemma,English,Baseline,3,3.0,
R_2r2R0zwNoae5Owh,5,`they asankey vyavasayik karyakram chalaate hain jiski  different skills ke liye different duration hai.,4.0,Gemma,Hindi,ECT,3,3.0,they asankey vyavasayik karyakram chalaate hain jiske  different skills ke liye different duration hai.
R_8MnEX0jwugFAdj2,5,`they asankey vyavasayik karyakram chalaate hain jiski  different skills ke liye different duration hai.,4.0,Gemma,Hindi,ECT,3,1.0,has some shudh hindi words
R_82b4B0a9wXYaYQA,5,`they asankey vyavasayik karyakram chalaate hain jiski  different skills ke liye different duration hai.,4.0,Gemma,Hindi,ECT,1,1.0,
R_2r2R0zwNoae5Owh,5,"`chhoti chiriyaa, gilliharii aur chuhhe toh jaise billi ke liye hee bane hain.",12.0,Gemma,Hindi,ECT,3,3.0,
R_8MnEX0jwugFAdj2,5,"`chhoti chiriyaa, gilliharii aur chuhhe toh jaise billi ke liye hee bane hain.",12.0,Gemma,Hindi,ECT,4,2.0,
R_82b4B0a9wXYaYQA,5,"`chhoti chiriyaa, gilliharii aur chuhhe toh jaise billi ke liye hee bane hain.",12.0,Gemma,Hindi,ECT,4,3.0,
R_2r2R0zwNoae5Owh,5,"`iskee aatirikta, unhone gandhiji ko jaanch karne ki ijaazat bhi di.",11.0,Gemma,Hindi,ECT,4,3.0,
R_8MnEX0jwugFAdj2,5,"`iskee aatirikta, unhone gandhiji ko jaanch karne ki ijaazat bhi di.",11.0,Gemma,Hindi,ECT,2,1.0,
R_82b4B0a9wXYaYQA,5,"`iskee aatirikta, unhone gandhiji ko jaanch karne ki ijaazat bhi di.",11.0,Gemma,Hindi,ECT,2,1.0,
R_2r2R0zwNoae5Owh,5,`and because they supposedly speak for the poor unka aawaz zyada sunai deta hai.,1.0,Gemma,English,ECT,3,3.0,and because they supposedly speak for the poor unkee aawaz zyada sunai deti hai.
R_8MnEX0jwugFAdj2,5,`and because they supposedly speak for the poor unka aawaz zyada sunai deta hai.,1.0,Gemma,English,ECT,4,3.0,should be unki awaaz 
R_82b4B0a9wXYaYQA,5,`and because they supposedly speak for the poor unka aawaz zyada sunai deta hai.,1.0,Gemma,English,ECT,5,4.0,
R_2r2R0zwNoae5Owh,5,`it diplomatic relations mein ek irritant ban sakta hai.,25.0,Gemma,English,ECT,3,3.0,diplomatic relations mein yeh ek irritant ban sakta hai
R_8MnEX0jwugFAdj2,5,`it diplomatic relations mein ek irritant ban sakta hai.,25.0,Gemma,English,ECT,3,3.0,
R_82b4B0a9wXYaYQA,5,`it diplomatic relations mein ek irritant ban sakta hai.,25.0,Gemma,English,ECT,2,3.0,Yeh diplomatic relations mein etc
R_2r2R0zwNoae5Owh,5,"`the other attractions include museum, sculpture park aur open air amphitheatre.",5.0,Gemma,English,ECT,4,4.0,
R_8MnEX0jwugFAdj2,5,"`the other attractions include museum, sculpture park aur open air amphitheatre.",5.0,Gemma,English,ECT,5,4.0,
R_82b4B0a9wXYaYQA,5,"`the other attractions include museum, sculpture park aur open air amphitheatre.",5.0,Gemma,English,ECT,4,3.0,
R_2r2R0zwNoae5Owh,5,`kimaat vistar swikar्य seema mein the पिछली timahi  during.,20.0,Gemma,English,Matrix,3,3.0,"kimaat vistar swikar्य seema mein during the पिछली timahi 
"
R_8MnEX0jwugFAdj2,5,`kimaat vistar swikar्य seema mein the पिछली timahi  during.,20.0,Gemma,English,Matrix,1,1.0,
R_82b4B0a9wXYaYQA,5,`kimaat vistar swikar्य seema mein the पिछली timahi  during.,20.0,Gemma,English,Matrix,1,1.0,N/a- can’t read Hindi script
R_2r2R0zwNoae5Owh,5,"`At the baithak, the appealार्थी  kiya  anurodh  ki woh Krishan Sikand  se ja sake.",29.0,Gemma,English,Matrix,2,2.0,"At the baithak, the appealार्थी  ne kiya  anurodh  ki woh Krishan Sikand  se ja sake.`,"
R_8MnEX0jwugFAdj2,5,"`At the baithak, the appealार्थी  kiya  anurodh  ki woh Krishan Sikand  se ja sake.",29.0,Gemma,English,Matrix,1,1.0,
R_82b4B0a9wXYaYQA,5,"`At the baithak, the appealार्थी  kiya  anurodh  ki woh Krishan Sikand  se ja sake.",29.0,Gemma,English,Matrix,2,3.0,
R_2r2R0zwNoae5Owh,5,`But logonko baat hai ki ekta matlab rajneetik ekta nahi jo imposed ho sakti.,2.0,Gemma,English,Matrix,3,3.0,But logonko baat hai ki ekta matlab rajneetik ekta nahi jo impose ho sakti.
R_8MnEX0jwugFAdj2,5,`But logonko baat hai ki ekta matlab rajneetik ekta nahi jo imposed ho sakti.,2.0,Gemma,English,Matrix,3,1.0,
R_82b4B0a9wXYaYQA,5,`But logonko baat hai ki ekta matlab rajneetik ekta nahi jo imposed ho sakti.,2.0,Gemma,English,Matrix,1,1.0,
R_2r2R0zwNoae5Owh,5,`agar hum aaj sacrifice dete hain to uske results aane wali generations ko milte hain.,15.0,Gemma,Hindi,Matrix,4,4.0,"agar hum aaj sacrifice kartey hain to uske results aane wali generations ko Milege 
"
R_8MnEX0jwugFAdj2,5,`agar hum aaj sacrifice dete hain to uske results aane wali generations ko milte hain.,15.0,Gemma,Hindi,Matrix,5,5.0,
R_82b4B0a9wXYaYQA,5,`agar hum aaj sacrifice dete hain to uske results aane wali generations ko milte hain.,15.0,Gemma,Hindi,Matrix,3,3.0,
R_2r2R0zwNoae5Owh,5,"`chunki unko supposedly gharbon ke paks mein speak kiya jata hai, isliye unki awaz zyada suni jati hai.",1.0,Gemma,Hindi,Matrix,3,3.0,"kyunki unko supposedly gharbon ke paks mein boli jati hai, isliye unki awaz zyada suni jati hai"
R_8MnEX0jwugFAdj2,5,"`chunki unko supposedly gharbon ke paks mein speak kiya jata hai, isliye unki awaz zyada suni jati hai.",1.0,Gemma,Hindi,Matrix,1,1.0,speak kiya jata hai seems wrong
R_82b4B0a9wXYaYQA,5,"`chunki unko supposedly gharbon ke paks mein speak kiya jata hai, isliye unki awaz zyada suni jati hai.",1.0,Gemma,Hindi,Matrix,2,1.0,
R_2r2R0zwNoae5Owh,5,`is madhyam se membership ka pratiasthan tatha samaj ka bhoutik anurakshan  ensured hota hai.,17.0,Gemma,Hindi,Matrix,3,3.0,
R_8MnEX0jwugFAdj2,5,`is madhyam se membership ka pratiasthan tatha samaj ka bhoutik anurakshan  ensured hota hai.,17.0,Gemma,Hindi,Matrix,1,1.0,tatha is very old hindi
R_82b4B0a9wXYaYQA,5,`is madhyam se membership ka pratiasthan tatha samaj ka bhoutik anurakshan  ensured hota hai.,17.0,Gemma,Hindi,Matrix,4,1.0,
R_2r2R0zwNoae5Owh,5,`Long time ke liye chalne wali economic recession aam aadmi ki mushkilain badh degi.,21.0,Llama,Hindi,Baseline,3,3.0,Long time ke liye chalne wali economic recession aam aadmi ki mushkilain badha degi.
R_8MnEX0jwugFAdj2,5,`Long time ke liye chalne wali economic recession aam aadmi ki mushkilain badh degi.,21.0,Llama,Hindi,Baseline,5,5.0,
R_82b4B0a9wXYaYQA,5,`Long time ke liye chalne wali economic recession aam aadmi ki mushkilain badh degi.,21.0,Llama,Hindi,Baseline,3,3.0,
R_2r2R0zwNoae5Owh,5,`Yeh deshon ke kutniatik sambandhon ke beech kirkiri sabit ho sakti hai.,25.0,Llama,Hindi,Baseline,2,2.0,Yeh deshon ke naitik sambandhon ke beech kirkiri sabit ho sakti hai
R_8MnEX0jwugFAdj2,5,`Yeh deshon ke kutniatik sambandhon ke beech kirkiri sabit ho sakti hai.,25.0,Llama,Hindi,Baseline,1,1.0,kutniatik is very old hindi
R_82b4B0a9wXYaYQA,5,`Yeh deshon ke kutniatik sambandhon ke beech kirkiri sabit ho sakti hai.,25.0,Llama,Hindi,Baseline,4,1.0,
R_2r2R0zwNoae5Owh,5,`bad payment balance developing desh mein ek common trend hai.,7.0,Llama,Hindi,Baseline,2,3.0,"bad payment balance ek developing desh mein common trend hai
"
R_8MnEX0jwugFAdj2,5,`bad payment balance developing desh mein ek common trend hai.,7.0,Llama,Hindi,Baseline,4,4.0,
R_82b4B0a9wXYaYQA,5,`bad payment balance developing desh mein ek common trend hai.,7.0,Llama,Hindi,Baseline,4,4.0,
R_2r2R0zwNoae5Owh,5,`Bahut se raajaa fish ko marne ki koshish kee lekin vah safal nahin hue.,30.0,Llama,English,Baseline,2,2.0,Bahut se raajaaon ne fish ko marne ki koshish kee lekin vah safal nahin hue.
R_8MnEX0jwugFAdj2,5,`Bahut se raajaa fish ko marne ki koshish kee lekin vah safal nahin hue.,30.0,Llama,English,Baseline,4,1.0,
R_82b4B0a9wXYaYQA,5,`Bahut se raajaa fish ko marne ki koshish kee lekin vah safal nahin hue.,30.0,Llama,English,Baseline,4,3.0,
R_2r2R0zwNoae5Owh,5,`employee ka contract khatam hone ke baad services terminate kar di gayi the.,8.0,Llama,English,Baseline,3,3.0,"employee ka contract khatam hone ke baad services terminate kar diye gaye 
"
R_8MnEX0jwugFAdj2,5,`employee ka contract khatam hone ke baad services terminate kar di gayi the.,8.0,Llama,English,Baseline,5,4.0,
R_82b4B0a9wXYaYQA,5,`employee ka contract khatam hone ke baad services terminate kar di gayi the.,8.0,Llama,English,Baseline,3,3.0,
R_2r2R0zwNoae5Owh,5,"`iske alaava, unhone Gandhi ko bhi inquiry karne ki icchaa dene ki permission di thi.",11.0,Llama,English,Baseline,3,3.0,
R_8MnEX0jwugFAdj2,5,"`iske alaava, unhone Gandhi ko bhi inquiry karne ki icchaa dene ki permission di thi.",11.0,Llama,English,Baseline,5,1.0,
R_82b4B0a9wXYaYQA,5,"`iske alaava, unhone Gandhi ko bhi inquiry karne ki icchaa dene ki permission di thi.",11.0,Llama,English,Baseline,2,3.0,
R_2r2R0zwNoae5Owh,5,`ab yeh process ke bare mein yeh visual representation kar rahe hain.,13.0,Llama,Hindi,ECT,4,4.0,
R_8MnEX0jwugFAdj2,5,`ab yeh process ke bare mein yeh visual representation kar rahe hain.,13.0,Llama,Hindi,ECT,5,5.0,should be deh raha hai 
R_82b4B0a9wXYaYQA,5,`ab yeh process ke bare mein yeh visual representation kar rahe hain.,13.0,Llama,Hindi,ECT,4,3.0,
R_2r2R0zwNoae5Owh,5,`but sab logon ko abhi ye baat jazbaat nahi ki ekta ka matlab sirf rajnitik ekta nahi hai.,2.0,Llama,Hindi,ECT,3,3.0,but sab logon ko abhi ye baat samajh nahin Ayi  ki ekta ka matlab sirf rajnitik ekta nahi hai.
R_8MnEX0jwugFAdj2,5,`but sab logon ko abhi ye baat jazbaat nahi ki ekta ka matlab sirf rajnitik ekta nahi hai.,2.0,Llama,Hindi,ECT,3,3.0,
R_82b4B0a9wXYaYQA,5,`but sab logon ko abhi ye baat jazbaat nahi ki ekta ka matlab sirf rajnitik ekta nahi hai.,2.0,Llama,Hindi,ECT,2,3.0,
R_2r2R0zwNoae5Owh,5,`is incident ke reason se city ke ladke mujhe bhaav dene lage.,9.0,Llama,Hindi,ECT,3,3.0,"is incident ke baad city ke ladke mujhe bhaav dene lage
"
R_8MnEX0jwugFAdj2,5,`is incident ke reason se city ke ladke mujhe bhaav dene lage.,9.0,Llama,Hindi,ECT,5,5.0,
R_82b4B0a9wXYaYQA,5,`is incident ke reason se city ke ladke mujhe bhaav dene lage.,9.0,Llama,Hindi,ECT,3,3.0,
R_2r2R0zwNoae5Owh,5,"`a kuch MT systems Japan - Korea, English - Korea ne developed kiye hain limited vocabularry ke liye.",18.0,Llama,English,ECT,3,3.0,
R_8MnEX0jwugFAdj2,5,"`a kuch MT systems Japan - Korea, English - Korea ne developed kiye hain limited vocabularry ke liye.",18.0,Llama,English,ECT,5,3.0,
R_82b4B0a9wXYaYQA,5,"`a kuch MT systems Japan - Korea, English - Korea ne developed kiye hain limited vocabularry ke liye.",18.0,Llama,English,ECT,2,3.0,
R_2r2R0zwNoae5Owh,5,"`India claim karta hai 111 enclaves jo 17, 000 acres par phailte hain jo Bangladesh ke kshetra mein padte hain.",27.0,Llama,English,ECT,4,3.0,
R_8MnEX0jwugFAdj2,5,"`India claim karta hai 111 enclaves jo 17, 000 acres par phailte hain jo Bangladesh ke kshetra mein padte hain.",27.0,Llama,English,ECT,4,3.0,
R_82b4B0a9wXYaYQA,5,"`India claim karta hai 111 enclaves jo 17, 000 acres par phailte hain jo Bangladesh ke kshetra mein padte hain.",27.0,Llama,English,ECT,2,3.0,
R_2r2R0zwNoae5Owh,5,`ek lambi duriyaan ki arthik sankat common man ko bahut badi paristhitiyon mein doob degi.,21.0,Llama,English,ECT,3,3.0,ek lambi duriyaan ki arthik sankat common man ko bahut badi paristhitiyon mein dooba degi
R_8MnEX0jwugFAdj2,5,`ek lambi duriyaan ki arthik sankat common man ko bahut badi paristhitiyon mein doob degi.,21.0,Llama,English,ECT,4,1.0,
R_82b4B0a9wXYaYQA,5,`ek lambi duriyaan ki arthik sankat common man ko bahut badi paristhitiyon mein doob degi.,21.0,Llama,English,ECT,2,1.0,
R_2r2R0zwNoae5Owh,5,"`issey, samaj ki sadasyataa pratishtapan ho jaati hai aur samaj ki vyaavahaarik suraksha sunishchit hoti hai.",17.0,Llama,English,Matrix,3,3.0,
R_8MnEX0jwugFAdj2,5,"`issey, samaj ki sadasyataa pratishtapan ho jaati hai aur samaj ki vyaavahaarik suraksha sunishchit hoti hai.",17.0,Llama,English,Matrix,2,1.0,
R_82b4B0a9wXYaYQA,5,"`issey, samaj ki sadasyataa pratishtapan ho jaati hai aur samaj ki vyaavahaarik suraksha sunishchit hoti hai.",17.0,Llama,English,Matrix,3,1.0,
R_2r2R0zwNoae5Owh,5,`This तरह में पिछली बार प्रयुक्त जलते ध्वजों का मान करता.,6.0,Llama,English,Matrix,3,3.0,Is तरह में पिछली बार प्रयुक्त जलते ध्वजों का मान करता.
R_8MnEX0jwugFAdj2,5,`This तरह में पिछली बार प्रयुक्त जलते ध्वजों का मान करता.,6.0,Llama,English,Matrix,1,1.0,cannot read it
R_82b4B0a9wXYaYQA,5,`This तरह में पिछली बार प्रयुक्त जलते ध्वजों का मान करता.,6.0,Llama,English,Matrix,2,3.0,N/a
R_2r2R0zwNoae5Owh,5,"`But after the incident, Upara city ke लडके लगे थे कि mera bhav dono ko dene ke liye mere पास admiration tha.",9.0,Llama,English,Matrix,3,3.0,"But after the incident, Upara city ke लडके लगे थे कि much bhav  dene ke liye unke पास admiration tha."
R_8MnEX0jwugFAdj2,5,"`But after the incident, Upara city ke लडके लगे थे कि mera bhav dono ko dene ke liye mere पास admiration tha.",9.0,Llama,English,Matrix,1,1.0,
R_82b4B0a9wXYaYQA,5,"`But after the incident, Upara city ke लडके लगे थे कि mera bhav dono ko dene ke liye mere पास admiration tha.",9.0,Llama,English,Matrix,3,3.0,N/a
R_2r2R0zwNoae5Owh,5,`Adverse payment ka balance developing countries mein ek common trend hai.,7.0,Llama,Hindi,Matrix,3,3.0,Adverse payment balance in developing countries ek common trend hai
R_8MnEX0jwugFAdj2,5,`Adverse payment ka balance developing countries mein ek common trend hai.,7.0,Llama,Hindi,Matrix,3,3.0,
R_82b4B0a9wXYaYQA,5,`Adverse payment ka balance developing countries mein ek common trend hai.,7.0,Llama,Hindi,Matrix,4,3.0,
R_2r2R0zwNoae5Owh,5,"`any other attractions mein four museums, ek sculpture ground aur ek open air amphitheatre include hain.",5.0,Llama,Hindi,Matrix,3,3.0,"and other attractions mein four museums, ek sculpture ground aur ek open air amphitheatre included hain."
R_8MnEX0jwugFAdj2,5,"`any other attractions mein four museums, ek sculpture ground aur ek open air amphitheatre include hain.",5.0,Llama,Hindi,Matrix,5,5.0,
R_82b4B0a9wXYaYQA,5,"`any other attractions mein four museums, ek sculpture ground aur ek open air amphitheatre include hain.",5.0,Llama,Hindi,Matrix,3,3.0,
R_2r2R0zwNoae5Owh,5,`Now yeh visual representations ke liye bas ek dhrushya pratinidhitv karte hain.,13.0,Llama,Hindi,Matrix,4,3.0,
R_8MnEX0jwugFAdj2,5,`Now yeh visual representations ke liye bas ek dhrushya pratinidhitv karte hain.,13.0,Llama,Hindi,Matrix,2,1.0,end becomes old hindi
R_82b4B0a9wXYaYQA,5,`Now yeh visual representations ke liye bas ek dhrushya pratinidhitv karte hain.,13.0,Llama,Hindi,Matrix,3,3.0,
R_2r2R0zwNoae5Owh,5,"`choti chidiya, gilhari aur chuhe toh jaise billi ke liye hi bane hain.",12.0,Mistral,Hindi,Baseline,4,3.0,
R_8MnEX0jwugFAdj2,5,"`choti chidiya, gilhari aur chuhe toh jaise billi ke liye hi bane hain.",12.0,Mistral,Hindi,Baseline,4,2.0,
R_82b4B0a9wXYaYQA,5,"`choti chidiya, gilhari aur chuhe toh jaise billi ke liye hi bane hain.",12.0,Mistral,Hindi,Baseline,3,3.0,
R_2r2R0zwNoae5Owh,5,"`jaahan raaja aur desh samaan ho, vahaan vikalp ka prashn hi nahin uthaata.",10.0,Mistral,Hindi,Baseline,4,4.0,
R_8MnEX0jwugFAdj2,5,"`jaahan raaja aur desh samaan ho, vahaan vikalp ka prashn hi nahin uthaata.",10.0,Mistral,Hindi,Baseline,2,1.0,
R_82b4B0a9wXYaYQA,5,"`jaahan raaja aur desh samaan ho, vahaan vikalp ka prashn hi nahin uthaata.",10.0,Mistral,Hindi,Baseline,4,3.0,
R_2r2R0zwNoae5Owh,5,"`pehle bolne ka yeh sankoch mere liye duhkarkar tha, ab vah sukarkar ho gaya hai.",3.0,Mistral,Hindi,Baseline,3,3.0,"pehle bolne ka yeh sankoch mere liye dhukdayi tha, ab vah sukdahi  ho gaya hai"
R_8MnEX0jwugFAdj2,5,"`pehle bolne ka yeh sankoch mere liye duhkarkar tha, ab vah sukarkar ho gaya hai.",3.0,Mistral,Hindi,Baseline,1,1.0,
R_82b4B0a9wXYaYQA,5,"`pehle bolne ka yeh sankoch mere liye duhkarkar tha, ab vah sukarkar ho gaya hai.",3.0,Mistral,Hindi,Baseline,2,3.0,
R_2r2R0zwNoae5Owh,5,`balon se apne badeon se paas ke gaon ya shaharon ke naam poochhna.,26.0,Mistral,English,Baseline,3,3.0,balkon se apne paas ke gaon ya shaharon ke naam poochhna
R_8MnEX0jwugFAdj2,5,`balon se apne badeon se paas ke gaon ya shaharon ke naam poochhna.,26.0,Mistral,English,Baseline,2,1.0,
R_82b4B0a9wXYaYQA,5,`balon se apne badeon se paas ke gaon ya shaharon ke naam poochhna.,26.0,Mistral,English,Baseline,3,3.0,
R_2r2R0zwNoae5Owh,5,"`mere deshwasi, kaha jaata hai ki shikshan ka matlab hai badhna.",24.0,Mistral,English,Baseline,4,3.0,
R_8MnEX0jwugFAdj2,5,"`mere deshwasi, kaha jaata hai ki shikshan ka matlab hai badhna.",24.0,Mistral,English,Baseline,3,1.0,
R_82b4B0a9wXYaYQA,5,"`mere deshwasi, kaha jaata hai ki shikshan ka matlab hai badhna.",24.0,Mistral,English,Baseline,4,3.0,
R_2r2R0zwNoae5Owh,5,"`aur kyunki unka dhaann vishwas hai ki unhen gharibon ka baap hee hain, isliye unka aavaz zyada sunaya jaata hai.",1.0,Mistral,English,Baseline,3,3.0,"kyunki unka vishwas hai ki unhen gharibon ka baap hee banna hain, isliye unki aavaz zyada sunayi dee jaati hai."
R_8MnEX0jwugFAdj2,5,"`aur kyunki unka dhaann vishwas hai ki unhen gharibon ka baap hee hain, isliye unka aavaz zyada sunaya jaata hai.",1.0,Mistral,English,Baseline,5,4.0,
R_82b4B0a9wXYaYQA,5,"`aur kyunki unka dhaann vishwas hai ki unhen gharibon ka baap hee hain, isliye unka aavaz zyada sunaya jaata hai.",1.0,Mistral,English,Baseline,3,3.0,
R_2r2R0zwNoae5Owh,5,"`bharat ka bangladesh ki siima mein 17,000 ekda parikshit (area) ke 111 parikshit (area) par daava hai.",27.0,Mistral,Hindi,ECT,4,3.0,
R_8MnEX0jwugFAdj2,5,"`bharat ka bangladesh ki siima mein 17,000 ekda parikshit (area) ke 111 parikshit (area) par daava hai.",27.0,Mistral,Hindi,ECT,3,1.0,
R_82b4B0a9wXYaYQA,5,"`bharat ka bangladesh ki siima mein 17,000 ekda parikshit (area) ke 111 parikshit (area) par daava hai.",27.0,Mistral,Hindi,ECT,2,3.0,
R_2r2R0zwNoae5Owh,5,"`saat ke liye jaana, baachhon se kehte hain ki apne baDhon se aas-paas ke gaaon aur shaharon ke naam poochh kar aao.",26.0,Mistral,Hindi,ECT,3,3.0,
R_8MnEX0jwugFAdj2,5,"`saat ke liye jaana, baachhon se kehte hain ki apne baDhon se aas-paas ke gaaon aur shaharon ke naam poochh kar aao.",26.0,Mistral,Hindi,ECT,5,5.0,
R_82b4B0a9wXYaYQA,5,"`saat ke liye jaana, baachhon se kehte hain ki apne baDhon se aas-paas ke gaaon aur shaharon ke naam poochh kar aao.",26.0,Mistral,Hindi,ECT,2,3.0,
R_2r2R0zwNoae5Owh,5,"`jahan raaja aur desh ek ho, wahan choice ka sawal hi nahin uthaata.",10.0,Mistral,Hindi,ECT,4,3.0,
R_8MnEX0jwugFAdj2,5,"`jahan raaja aur desh ek ho, wahan choice ka sawal hi nahin uthaata.",10.0,Mistral,Hindi,ECT,5,5.0,
R_82b4B0a9wXYaYQA,5,"`jahan raaja aur desh ek ho, wahan choice ka sawal hi nahin uthaata.",10.0,Mistral,Hindi,ECT,4,3.0,
R_2r2R0zwNoae5Owh,5,`aage badhne wale ek long economic depression ne common man ko bahut badi muskilein dalega.,21.0,Mistral,English,ECT,3,3.0,aage Haney wale ek long economic depression se common man ko bahut badi mushkilein ayengi.
R_8MnEX0jwugFAdj2,5,`aage badhne wale ek long economic depression ne common man ko bahut badi muskilein dalega.,21.0,Mistral,English,ECT,5,5.0,
